ID,smiles
CHEMBL2006614,O=C1CCCCCCCCCCC1C[c-]1c(=O)[nH]c(=O)[nH]c1=O
CHEMBL2006616,O=C1CC23CCCCCCCCCCC2(C1)CC(=O)C3
CHEMBL2006641,O=C1c2cccc3c2C(=O)c2c(cccc21)OCCOCCOCCOCCO3
CHEMBL2006741,CC1CCCCOC(CN(C)S(=O)(=O)c2ccc(F)cc2)C(C)CN(C(C)C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1
CHEMBL2006886,CCCCCC1CCCCCCCCCC(=O)OC2C(O)C(CO)OC(OC3C(O1)OC(C)C(O)C3O)C2OC1OC(C)C(OC(=O)C(C)CC)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CHEMBL2006908,COc1c(OC(C)C)cc2cc(O)c(C(=O)NC3Cc4ccc(c(Cl)n4)OC4C=C5C#CC(=CC#CC6OC56C4OC4CC(C)(O)C(O)C(C)O4)C(OC4CC(O)C([NH+](C)C)C(C)O4)COC3=O)cc2c1OC
CHEMBL2006922,CC1CCCCOC(CN(C)S(=O)(=O)c2cccc(F)c2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1
CHEMBL2006962,OC12c3ccccc3C1CCCCCCCCCC21OCCO1
CHEMBL2007037,CC(C)C1NC(=O)C2N=C(OC2C)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C2CSC(=N2)C(Cc2ccccc2)NC(=O)C2CSC1=N2
CHEMBL2007041,CC1NC(=O)C(NC(=O)c2cnc3ccccc3n2)COC(=O)C(C(C)C)N(C)C(=O)C2CSSCC(C(=O)N(C)C(C(C)C)C(=O)OCC(NC(=O)c3cnc4ccccc4n3)C(=O)NC(C)C(=O)N2C)N(C)C1=O
CHEMBL2007087,CC(OCc1ccccc1)C(NC(=O)C1CSSCC(NC(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2cn(C=O)c3ccccc23)C(=O)NC(CCCCNC(=O)OCc2ccccc2)C(=O)NC(C(C)OCc2ccccc2)C(=O)N1)C(N)=O
CHEMBL2007106,CC(C)C1OC(=O)C=CC=CC=CC=CC=CCC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)C=CC1C
CHEMBL2007230,CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C
CHEMBL2007369,CCCCCCCCCCCCNC1(C)CNCCC[NH2+]CCNCCC[NH2+]C1
CHEMBL2007466,Cc1ccc(S(=O)(=O)N2CCN3CC[NH+](CC3)CC[NH+](C)CC[NH+]3CC[NH+](CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN4CCN(CC4)CC[NH+](C)CCN4CC[NH+](CC4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CCN(S(=O)(=O)c4ccc(C)cc4)CC2)CC3)cc1
CHEMBL2007508,COCC(CC1OC(O)(C(O)C2CC(OC)C(O)CCC=C(C)C=CC(OC3OC(C)C(OC)C(O)C3O)C(C)C=C(C)C=C(C)C=C(C)C(=O)O2)C(C)C(O)C1C)OC1CC(C)(O)C(OC2CC(OC)C(O)C(C)O2)C(C)O1
CHEMBL2007519,C=CCCCCCCCCCP(=O)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2
CHEMBL2007731,C1CNOCCCONCCCNOCCCONC1
CHEMBL2007766,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(OC(=O)CN(C)C)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
CHEMBL2007806,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)CN(C)C)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2007933,CCC(C)C1NC(=O)C([NH3+])C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O
CHEMBL2007936,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)CC[NH+](C)C)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2008081,COC(=O)C1C(O)C(C)C(O)C(C)(O)C=CC=C(C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)C(C)=CC(C)(O)C(O)C(C)C1OC(C)=O
CHEMBL2008302,O=S(=O)([O-])c1cc2ccc1C=Cc1ccc(cc1S(=O)(=O)[O-])N=Nc1ccc(c(S(=O)(=O)[O-])c1)C=Cc1ccc(cc1S(=O)(=O)[O-])N=N2
CHEMBL2008456,CCOP(=O)([O-])CN1CC[NH2+]CCN(CP(=O)([O-])OCC)CC[NH2+]CC1
CHEMBL2008468,C[N+](C)(C)CC1CCCCCCCCCCC1=O
CHEMBL2008513,O=C1CCCCCCCCCCC1C[NH+](Cc1ccccc1)Cc1ccccc1
CHEMBL2008627,O=C1CCCCCCCCCCC1C[NH+]1CCOCC1
CHEMBL2008777,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)C[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2008815,CC1CC(O)(C(C)Cl)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23
CHEMBL2008946,[NH3+]C1(CCCCCCCCCCC(=O)[O-])CNCC[NH2+]CC[NH2+]CCNC1
CHEMBL2008980,COC1=C2CC(C)CC(OC)C(OC(=O)CCC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2009014,C[NH+](C)CC1CCCCCCCCCC(C[NH+](C)C)C1=O
CHEMBL2009152,C[n+]1ccccc1C1=C2C=CC(=[NH+]2)C(c2cccc[n+]2C)=c2ccc([nH]2)=C(c2cccc[n+]2C)C2=[NH+]C(=C(c3cccc[n+]3C)C3C=CC1[NH2+]3)C=C2
CHEMBL2009261,C[n+]1ccc(C2=C3C=CC(=[NH+]3)C(c3cc[n+](C)cc3)=c3ccc([nH]3)=C(c3cc[n+](C)cc3)C3=[NH+]C(=C(c4cc[n+](C)cc4)C4C=CC2N4)C=C3)cc1
CHEMBL2009264,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
CHEMBL2009265,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)CC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2009292,CC[NH+](CC)CC1CCCCCCCCCCC1=O
CHEMBL2009497,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1
CHEMBL2009641,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)CCC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL200971,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)OC(C)(C)C)c1ccccc1
CHEMBL2009907,CC1=CC2OC3CC4OC(=O)C=CC=CC(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1
CHEMBL2009916,CC[NH+](CC)CCC(=O)OC1C(C)=CC(C)C(=O)CC(C(C)CC2CCC(O)C(OC)C2)OC(=O)C2CCCCN2C(=O)C(=O)C2(O)OC(CCC2C)CC(OC)C(C)=CC=CC=CC(C)CC(C)C(=O)C1OC
CHEMBL2009929,C=CCNC1=C2CC(C)CC(OC)C(OC(=O)CCCC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL2009962,O=C1NCCC[NH2+]CCC[NH2+]CCCNC(=O)c2cccc1n2
CHEMBL2010032,CC(C)CC1C(=O)NCCC(NC(=O)C([NH3+])Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)NC1=O
CHEMBL2010125,O=C1CCCCCCCCCCC1C[NH+]1CCCC1
CHEMBL2010153,COc1cc(-c2[nH]ccc2Cl)oc1C1=C2N=C3C=C2C(C(C)C)C1CCCCCCCC3
CHEMBL2010196,C[NH+](C)CC1CCCCCCCCCCCCC(C[NH+](C)C)C1=O
CHEMBL2010397,O=C1CCCCCCCCCCC1C[NH+]1CCCCC1
CHEMBL2010548,CCCNC1=C2CC(C)CC(OC)C(OC(=O)CCC[NH3+])C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O
CHEMBL201087,CCCC(NC(=O)C1Cc2ccc3cc2CN1C(=O)C(C1CCCCC1)NC(=O)CCCCCCO3)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CHEMBL201120,O=Cc1ccccc1OP12=NP(NCCNc3cccc4c3C(=O)c3ccccc3C4=O)(=NP(Oc3ccccc3C=O)(Oc3ccccc3C=O)=N1)OCCOCCOCCOCCO2
CHEMBL201121,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCS2)C(=O)C(=O)NCC(=O)NC(C[NH+](C)C)c1ccccc1
CHEMBL2011503,NC(=O)C1CCCNC(=O)C(Cc2ccc([N+](=O)[O-])cc2)NC(=O)C(Cc2ccco2)NC(=O)C(CC2CC2)NC(=O)C=CC(=O)N1
CHEMBL2011684,CCC(C)C1C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)OC(C)C(NC(=O)C(CCC(N)=O)NC(=O)C(O)Cc2ccc(O)cc2)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CCC(O)N1C2=O
CHEMBL2011789,CCC(C)CC(C)C1OC(=O)C(Cc2ccccc2)NC(=O)C(C)=CC(C)C(O)C(C)=CC(C)C(OC(C)=O)C(C)=CC1C
CHEMBL2011790,CCC(C)CC(C)C1OC(=O)C(Cc2ccccc2)NC(=O)C(C)=CC(C)C(O)C(C)=CC(C)C(O)C(C)=CC1C
CHEMBL2012072,CC(NC(=O)C1CSCc2ccc(cc2)CSCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012073,CC(NC(=O)C1CSCc2ccccc2CSCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012074,CC(NC(=O)C1CSCCSCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012075,CC(NC(=O)C1CSCCCSCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012076,CC(NC(=O)C1CSCCC(=O)NCCCCC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012077,CC(NC(=O)C1Cn2cc(nn2)CC(NC(=O)C([NH3+])CCCC[NH3+])C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(N)=O
CHEMBL2012174,O=C1CCc2ccc(cc2)Oc2cc(ccc2O)CCCO1
CHEMBL2012175,COc1ccc2cc1Oc1ccc(cc1)CCC(=O)OCCC2
CHEMBL2012176,COc1ccc2cc1Oc1ccc(cc1)CCCOC(=O)CC2
CHEMBL2012177,COc1c(O)cc2cc1Oc1ccc(cc1)CCCOC(=O)CC2
CHEMBL2012382,CC1CC=CC(O)C(O)CCC=Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012383,O=C1OCCC=CC(O)C(O)CCC=Cc2cc(O)cc(O)c21
CHEMBL2012384,CC1CC=CCCCCC=Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012385,CC1CC=CC(O)C(O)CCC(=O)Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012386,CC1CCCC(O)C(O)CCC(=O)Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012387,CC1CC=CC(O)C(O)CCC(O)Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012388,CC1CCCC(O)C(O)CCC(O)Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012389,CC1CC=CC(O)C(O)CCC(=NO)Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012390,CC1CCCC(O)C(O)CCC=Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012391,CC1CCCC(O)C(O)CCCCc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012392,CC1CC=CC2OC(C)(C)OC2CCC=Cc2cc(O)cc(O)c2C(=O)O1
CHEMBL2012393,COc1cc2c(c(OC)c1)C(=O)OC(C)CC=CC(O)C(O)CCC=C2
CHEMBL2012394,COc1cc(O)c2c(c1)C=CCCC(O)C(O)C=CCC(C)OC2=O
CHEMBL2012395,COc1cc(O)cc2c1C(=O)OC(C)CC=CC(O)C(O)CCC=C2
CHEMBL2012396,COc1cc(O)cc2c1C(=O)OC(C)CCCC(O)C(O)CCC=C2
CHEMBL2012519,COc1cc(O)c2c(c1)CCCC(O)C(O)C(=O)C=CCC(C)OC2=O
CHEMBL2012811,CC(C)CC1CC(=O)NC(C)C(=O)NC(CCCCCC(=O)C(F)(F)F)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1
CHEMBL2012812,CC(C)CC1CC(=O)NC(C)C(=O)NC(CCCCCC(N)=O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1
CHEMBL2012813,CCC(=O)CCCCCC1NC(=O)C(C)N(C)C(=O)CC(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CHEMBL2012814,CCC(=O)CCCCCC1NC(=O)C2CCCN2C(=O)CC(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CHEMBL2012815,CCC(=O)CCCCCC1NC(=O)C(C)NC(=O)CC(CC(C)C)NC(=O)C(Cc2cccc3ccccc23)NC1=O
CHEMBL2012816,CCC(=O)CCCCCC1NC(=O)C(C)NC(=O)CC(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CHEMBL2012817,CCC(=O)CCCCCC1NC(=O)C(C)n2nncc2C(CC(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CHEMBL2012818,CCC(=O)CCCCCC1NC(=O)C(C)n2cc(nn2)C(C(C)CC)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
CHEMBL201290,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CHEMBL201353,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCCO2)C(=O)C(=O)NCC(=O)NC(C[NH+](C)C)c1ccccc1
CHEMBL201354,O=Cc1ccccc1OP12=NP(Oc3ccc4ccccc4c3)(=NP(Oc3ccccc3C=O)(Oc3ccccc3C=O)=N1)OCCOCCOCCOCCO2
CHEMBL201433,CCCC(NC(=O)C1Cc2ccc3cc2CN1C(=O)C(C1CCCCC1)NC(=O)CCCCCCO3)C(=O)C(=O)NCC(=O)OCc1ccccc1
CHEMBL2016604,CCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]c[nH+]1)C(=O)N1CCCN(C(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCC)Cc2cc(cc(C(N)=O)c2)CN(C(=O)C(Cc2c[nH]c[nH+]2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCC)CCC1
CHEMBL2016605,CCCCCCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]c[nH+]1)C(=O)N1CCCN(C(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCCCCCC)Cc2cc(cc(C(N)=O)c2)CN(C(=O)C(Cc2c[nH]c[nH+]2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCCCCCC)CCC1
CHEMBL2016606,CCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]c[nH+]1)C(=O)N1CCCN(C(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCC)Cc2cc(cc(C(N)=O)c2)CN(C(=O)C(Cc2c[nH]c[nH+]2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CCCCCCCCCCCCC)CCC1
CHEMBL201685,CCCC(NC(=O)C1CC2CN1C(=O)C(C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)[O-]
CHEMBL2016864,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3ccc(cc3)CNC(=O)Cc3ccc(cc3)CC(=O)NCc3ccc(cc3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016866,NC(=[NH2+])c1ccc(CNC(=O)C2CCC(=O)NCc3cccc(c3)CNC(=O)CCC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016867,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3ccc(cc3)CNC(=O)CN3CCN(CC3)CC(=O)NCc3ccc(cc3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016868,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cccc(c3)CNC(=O)Cc3ccc(cc3)CC(=O)NCc3cccc(c3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016869,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cccc(c3)CNC(=O)CN3CCN(CC3)CC(=O)NCc3cccc(c3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016870,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cccc(c3)CNC(=O)Cc3cccc(c3)CC(=O)NCc3cccc(c3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016871,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3ccc(cc3)OCC=CCOc3ccc(cc3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016872,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3ccc(cc3)OCCCCOc3ccc(cc3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016873,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cn(nn3)Cc3cccc(c3)Cn3cc(nn3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016874,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cn(nn3)Cc3cccc(n3)Cn3cc(nn3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2016875,NC(=[NH2+])c1ccc(CNC(=O)C2Cc3cn(nn3)Cc3cccc([n+]3[O-])Cn3cc(nn3)CC(NS(=O)(=O)Cc3ccccc3)C(=O)N2)cc1
CHEMBL2017020,NS(=O)(=O)OCC1OC(n2cnc3c(NCC4COCCOCCOCCOCCO4)ncnc32)C(O)C1O
CHEMBL2017130,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3)cc1
CHEMBL2017432,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(C)NC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017433,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(C)NC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017434,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)CNC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017435,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(C)NC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017436,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(NC(=O)C1CCCCC1)C(C)C)CCC(C)=CCC2
CHEMBL2017437,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(Cc1ccccc1)NC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017438,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(CC(C)C)NC(=O)C1CCCCC1)CCC(C)=CCC2
CHEMBL2017439,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(C)NC(=O)C1CCCC1)CCC(C)=CCC2
CHEMBL2017440,COc1cc2cc(c1)NC(=O)CCCCCCC=CCC(OC(=O)C(C)NC(C)=O)CCC(C)=CCC2
CHEMBL2017441,COC1C=CC=CC=CCC(OC(=O)C(C)NC(=O)C2CCCCC2)C(C)C(O)C(C)=CCCc2cc(O)cc(c2)NC(=O)C1
CHEMBL2017489,COc1ccc2cc1-c1cc(ccc1O)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3
CHEMBL2017490,COc1ccc2cc1-c1cc(ccc1O)CC1[NH2+]CCc3cc4c(cc31)Oc1c(c(OC)cc3c1C(C2)N(C)CC3)O4
CHEMBL2017491,COc1ccc2cc1-c1cc(ccc1O)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3
CHEMBL2017492,COc1ccc2cc1-c1cc(cc(Br)c1O)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3
CHEMBL201755,CCCC(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)Cc1cccc(c1)OCCC(C)(C)O2)C(=O)C(=O)NCC(=O)NC(C(=O)N(C)C)c1ccccc1
CHEMBL201756,CCCC(NC(=O)C1Cc2ccc3cc2CN1C(=O)C(C1CCCCC1)NC(=O)CCCCCCO3)C(=O)C(N)=O
CHEMBL201765,CCCC(NC(=O)C1Cc2ccc3cc2CN1C(=O)C(C1CCCCC1)NC(=O)CCCCCCO3)C(=O)C(=O)NCC(=O)[O-]
CHEMBL2017951,CCC(C)C1NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CC([NH3+])C(=O)NCCCCN(CC(N)=O)C(=O)C(C(C)C)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC1=O
CHEMBL2017952,CCC(C)C1NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CC([NH3+])C(=O)NCCCCC(C(N)=O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC1=O
CHEMBL2017953,CCC(C)C1NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CC([NH3+])C(=O)NCCCC(C(N)=O)NC(=O)C(C(C)C)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC1=O
CHEMBL2018149,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCC(OC(=O)NC(C)(C)C)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL2018150,CCOC1CCCCCC=CC2CC2(C(=O)[N-]S(=O)(=O)C2CC2)NC(=O)C2CC(Oc3cc(-c4nc(C(C)C)cs4)nc4c(C)c(OC)ccc34)CN2C1=O
CHEMBL2018151,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCC(OC(=O)C(C)(C)C)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL2018152,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCC(OC(=O)N5CCCCC5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL2018153,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCC(O)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL2018154,COc1ccc2c(OC3CC4C(=O)NC5(C(=O)[N-]S(=O)(=O)C6CC6)CC5C=CCCCCCC(OC(=O)n5ccnc5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
CHEMBL201854,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OC)CC(C)C(=NOCOc2ccccc2OC)C(C)C(O)C1(C)O
CHEMBL2018715,CC1=C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O
CHEMBL2018716,CC1=C(C)C2C(Cc3ccccc3)NC(=O)C23C(=O)C=CC(O)CCCC(C)CC=CC3C1O
CHEMBL2018717,CC1=CC2C=CCC(C)CCCC(O)C=CC(=O)C23C(=O)NC(Cc2ccccc2)C3C1C
CHEMBL2018718,CC1CC=CC2C3OC3(C)C(C)C3C(Cc4ccccc4)NC(=O)C23OC(=O)C=CCCCC1
CHEMBL201902,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(O)CC(C)C(=NOCOc2ccccc2OC)C(C)C(O)C1(C)O
CHEMBL2019057,CCCCCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1c[nH+]c[nH]1)C(=O)N1CCCN(C(=O)C(Cc2c[nH+]c[nH]2)NC(=O)C(Cc2cnc[nH]2)NC(=O)CCCCC)Cc2cc(cc(C(N)=O)c2)CN(C(=O)C(Cc2c[nH+]c[nH]2)NC(=O)C(Cc2cnc[nH]2)NC(=O)CCCCC)CCC1
