id,smiles
1635,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCCCC1
1636,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCNCC1
1637,Cc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCNCC1
1638,COc1ccc(-c2c(C)noc2C)cc1S(=O)(=O)N1CCOCC1
1166,O=C(Nc1ccccc1)c1cc(Cc2ccccc2)c(O)c(O)c1O
1347,CNC(C)C(=O)NC(C(=O)N1CCCC1CNC(=O)C(c1ccccc1)c1ccccc1)C(C)(C)C
1710,COCCN=c1scc(-c2cccs2)n1N=Cc1cc(Br)c(O)c(OC)c1
1,CC(C)C(=O)c1cc(C(=O)c2ccc(Oc3ccccc3)cc2)c(O)c(O)c1O
1712,C=CCN=c1scc(-c2ccccc2Br)n1N=Cc1ccccn1
2175,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)nc(C)c1O
2176,Cc1nc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(C)c(C)c1O
2177,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(O)c1O
2178,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccc(O)c(O)c2)cc1
2179,Cc1cc(N=Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)ccc1O
2180,Cc1cc(N=Nc2ccc(S(=O)(=O)NCc3ccc(C(F)(F)F)cc3)cc2)c(N)cc1O
2181,COc1c(C)cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc1C
2182,CC(=O)Nc1c(C)cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc1C
2174,COc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)cc1O
2183,CC(C)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
2185,CC(C)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(C(C)C)c1O
2186,CC(C)(C)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(C(C)(C)C)c1O
2191,Cc1nc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(CO)c(C)c1O
2192,Cc1nc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(CO)c(CN)c1O
2193,Cc1nc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(CO)c(C=O)c1O
2194,COc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
2195,Cc1cc(N=Nc2cccc(S(=O)(=O)Nc3ccccn3)c2)c(N)cc1O
2197,CCc1cc2c(n1Cc1ccccc1)CCCC2=O
2184,CC(C)(C)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
2173,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)c(Cl)c1O
2172,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)c(C)c1O
2171,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)c(N)cc1O
2152,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3cc(Cl)ccn3)cc2)cc(C)c1O
2153,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(C(=O)O)cn3)cc2)cc(C)c1O
2154,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(Cl)cn3)cc2)cc(C)c1O
2155,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(Br)cn3)cc2)cc(C)c1O
2156,COc1ccc(NS(=O)(=O)c2ccc(N=Nc3cc(C)c(O)c(C)c3)cc2)nc1
2157,COc1ccc(NS(=O)(=O)c2ccc(N=Nc3cc(C)c(O)c(C)c3)cc2)cc1
2158,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)cc(C)c1O
2159,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(C(N)=O)cc3)cc2)cc(C)c1O
2160,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2)cc(C)c1O
2161,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)cc(C)c1O
2162,COc1cc(N=Nc2cc(C)c(O)c(C)c2)ccc1S(=O)(=O)Nc1ccccn1
2163,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2cc(Cl)c(O)c(Cl)c2)cc1
2164,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(Br)c1O
2165,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(Cl)c1O
2166,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccc(O)c(Br)c2)cc1
2167,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccc(O)c(Cl)c2)cc1
2168,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
2169,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2cc(Br)c(O)c(Br)c2)cc1
2170,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccc(O)c(C(F)(F)F)c2)cc1
2198,CN1C(=O)CC(c2ccccc2)Nc2ccccc21
2151,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)cc2)cc(C)c1O
2199,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
2223,C=CCOC(=O)C1=C(C)Nc2c(c(=O)[nH]c(=O)n2CC)C1c1ccc(C)cc1
2370,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(cc3sccc32)c1=O
2371,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(c(Br)c3sccc32)c1=O
2372,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(c(C)c3sccc32)c1=O
2373,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(cc3ccccc32)c1=O
2374,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(c(Br)c3ccccc32)c1=O
2375,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(cc3c(F)cccc32)c1=O
2376,CCN(CC)CCCNC(=O)Cn1nc(C)n2c(c(Br)c3c(F)cccc32)c1=O
2378,Cc1nnc2n1-c1ccccc1COC2
2345,CC(C)CC(NC(C(=O)NCc1ccccc1)c1c(C(=O)NO)[nH]c2cc(Cl)ccc12)C(=O)NO
2405,O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1
2407,Cc1ccc(N)cc1C(=O)NC(C)c1cccc2ccccc12
2408,CC(=O)Nc1ccc(C)c(C(=O)NC(C)c2cccc3ccccc23)c1
2415,CC(C)C(NC(=O)OC(C)(C)C)C(=O)NC1Cc2cccc(c2)OCCCCOC(=O)C2CCCN(N2)C1=O
2416,CC(C)C1NC(=O)CCCCC=CC=CCCOC(=O)C2CCCN(N2)C(=O)C(Cc2cccc(O)c2)NC1=O
2417,COC1C=CC=CCCOC(=O)C2CCCN(N2)C(=O)C(Cc2cccc(O)c2)NC(=O)C(C(C)C)NC(=O)C(C)C(OC)C1C
2419,COC1CCC=Cc2cccc(c2)C(C)OC(=O)C2CCCN(N2)C(=O)C(C)NC(=O)C(C(C)C)NC(=O)C1C
2459,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(CCC(=O)O)c3ccccc23)cc1
2460,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(C=CC(=O)O)c3ccccc23)cc1
2406,Cc1ccc(N)cc1C(=O)NC(C)c1cccc2ccccc12
2319,COc1c(CN)cc(CN)cc1OCCCN1Cc2ccccc2C1
2301,CC(C)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2300,CCC(CC)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2224,CONC=Nc1nc2nccc(-c3cccnc3)n2n1
2225,CN1C(=O)CCN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21
2226,CN=c1[nH]c2c(c(=O)[nH]c(=O)n2C)n1Cc1ccc(F)cc1
2229,CCC1(C)Cc2ccccc2-c2ncnc(O)c21
2231,CCCN1C(=O)c2n[nH]c(C)c2C1c1cc(OC)ccc1OC
2233,CC(NC(=O)c1cccc(CNC2=NCCN2)c1)c1cccc(Cl)c1
2234,COc1cc(CNC(=O)c2ccc(F)c(CNC3=NCCN3)c2)cc(OC)c1
2235,COc1cc(CNC(=O)c2cccc(CNC3=NCCN3)c2F)cc(OC)c1
2237,O=C(NCc1cc(Cl)cc(Cl)c1)c1cccc(Cn2ccnc2)c1
2261,CN(C)C(=O)c1cccc(-c2cn(C)c(=O)c3[nH]ccc23)c1
2262,C=CCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2263,CC=CCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2264,C=CCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2265,CCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2266,CCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2267,CCCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2268,COCCn1cc(-c2cccc(C(=O)N(C)C)c2)c2cc[nH]c2c1=O
2278,Nc1nc2cc3c(cc2s1)OCCO3
2280,CCC(C(C)OC)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2221,CCn1c2c(c(=O)[nH]c1=O)C(c1ccc(C)cc1)C(C(=O)OC)=C(C)N2
1711,CCN=c1scc(-c2cc(OC)ccc2OC)n1N=C(C)c1ccco1
2150,Cc1cc(N=Nc2ccc(S(=O)(=O)N(C)c3ccccn3)cc2)cc(C)c1O
2148,Cc1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc(C)c1O
1861,Cc1[nH]c(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cc1C(N)=O
1889,Cc1cc(CC(=O)N2CC(O)CC2C(=O)NCc2ccccc2)on1
1891,COC(=O)c1ccc(CNC(=O)C2CC(O)CN2C(=O)Cc2ccccc2)cc1
1892,COC(=O)c1ccc(CNC(=O)C2CC(O)CN2C(=O)Cc2cccnc2)cc1
1893,COC(=O)c1ccc(CNC(=O)C2CC(O)CN2C(=O)Cc2cc(C)no2)cc1
1895,Cc1cc(CC(=O)N2CC(O)CC2C(=O)NCc2cccnc2)on1
1896,Cc1cc(CNC(=O)C2CC(O)CN2C(=O)Cc2cc(C)no2)on1
1897,Cc1cc(CC(=O)N2CC(O)CC2C(=O)NCc2ccc(C(C)(C)C)cc2)on1
1860,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cc1C(N)=O
1938,N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O
1940,Clc1cccc(Nc2ccc3ccccc3c2)c1
1941,CC1(C)NC(=O)N(CC(COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)=NO)C1=O
1942,Brc1cccc(-c2cnc3ccccc3c2)c1
1943,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
1945,N#Cc1c(-c2ccccc2)cc(-c2ccccc2O)[nH]c1=O
1948,CC(C)Cc1ccc(O)c(-c2cc(-c3cc(Cl)ccc3Cl)c(C#N)c(=O)[nH]2)c1
1950,Cc1ccc(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)c(C)c1
1951,Cc1ccc(C)c(-c2cc(-c3cc(Br)ccc3O)[nH]c(=O)c2C#N)c1
1939,Clc1ccc(-n2ccc3ccccc32)cc1
1854,Cc1[nH]c(-c2cc(NS(C)(=O)=O)ccc2Oc2ccccc2)cc1C(N)=O
1853,Cc1[nH]c(-c2cc(N)ccc2Oc2ccccc2)cc1C(N)=O
1852,Cc1[nH]c(-c2c(N)cccc2Oc2ccccc2)cc1C(N)=O
1720,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1723,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
1724,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1726,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
1728,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
1729,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
1730,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
1739,CCCCC(O)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1
1741,CC(C)C(O)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1
1787,c1cc(-c2ccc3c(c2)OCO3)n[nH]1
1792,CCC(C(=O)OC(C)(C)C)N1C(=O)C(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1793,CCC(C(C)O)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1811,Cc1noc(C)c1-c1ccc2c(c1)CN(C)C(=O)N2
1824,CCCc1cc2c(=O)[nH]c(-c3ccc(O)cc3)nc2s1
1846,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1
1848,Cc1[nH]c(-c2ccccc2N)c2c1C(=O)CCC2
1849,Cc1[nH]c(-c2ccccc2Nc2ccccc2)cc1C(N)=O
1850,Cc1[nH]c(-c2ccccc2Oc2ccccc2)cc1C(N)=O
1851,Cc1[nH]c(-c2ccccc2Oc2ccc(Cl)cc2)cc1C(N)=O
1952,N#Cc1c(-c2cc(Cl)ccc2Cl)cc(-c2cc(Br)ccc2O)[nH]c1=O
2149,Cc1cc(N=Nc2ccc(S(=O)(=O)NC(c3ccccc3)C(F)(F)F)cc2)cc(C)c1O
1953,N#Cc1c(-c2cc(C(Cl)(Cl)Cl)ccc2Cl)cc(-c2cc(Br)ccc2O)[nH]c1=O
1984,CN1C(=O)C(=Nc2ccccc2)c2ccccc21
2081,COC(=O)C(Cc1ccc(C#CC2C=CC=CC2)cc1)NC(=O)CC1CCCN(C(=N)N)C1
2089,CCC(CC)(NC(=O)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC1(C(=O)NC(c2ccccc2)c2ccccc2)CCCC1
2112,COc1ccc(-c2cn(C)c(=O)c3cc(C(=O)N(C)C)sc23)cc1OC
2113,CNC(=O)c1cc2c(=O)n(C)cc(-c3ccc(OC)c(OC)c3)c2s1
2115,CNC(=N)c1cc2c(=O)n(C)cc(-c3ccc(OC)c(OC)c3)c2s1
2130,Cc1ccc(CN(C)c2cc(C)nc3ncnn23)cc1
2131,Cc1cc(-c2ccccc2)n2nc(N)nc2n1
2132,CC(=O)Nc1cccc(-c2cc(C)nc3ccccc23)c1
2068,CCC(CO)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2134,Cc1cnccc1-n1nc(C(C)C)nc1-c1c[nH]c(=O)c(Cl)c1
2137,Cc1cc(-c2ccccc2)n2ncnc2n1
2138,Cc1cc(N(C)Cc2ccc(Cl)s2)n2ncnc2n1
2139,Cc1ccc(CN(C)c2cc(C)nc3nc(N)nn23)cc1
2140,Cc1ccc(CNc2cc(C)nc3nc(N)nn23)cc1
2141,Cc1cc(N(C)Cc2ccc(Cl)s2)n2nc(N)nc2n1
2143,Cc1ccc(-c2cn(C)c3c(=O)[nH]cnc23)cc1
2144,Cn1cc(-c2ccc(F)cc2)c2nc[nH]c(=O)c21
2147,Cc1cc(N=Nc2cccc(S(=O)(=O)Nc3ccccn3)c2)cc(C)c1O
2136,Cc1nc(-c2c[nH]c(=O)c(Cl)c2)n(-c2ccc(F)cc2)n1
2060,CN1C(=O)COC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
2051,CN1C(=O)COC(c2ccc(Br)cc2)C1c1ccc(Br)cc1
2050,CC(C)NC1CCC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)C1
1985,Cc1ccc(N=C2C(=O)N(C)c3ccccc32)cc1
1986,COc1ccc(N=C2C(=O)Nc3ccccc32)cc1
1987,COc1ccc(N=C2C(=O)N(C)c3ccccc32)cc1
1997,CCC1C=C(C(=O)NC2(C(=O)O)CC2CC)C2CCC(=O)C2C1
2005,Cc1ccsc1C(=O)NN=Cc1ccc2ccccc2c1O
2006,O=C(NN=Cc1ccc2ccccc2c1O)c1ccn[nH]1
2007,O=C(NN=Cc1ccc2ccccc2c1O)c1cccc(Cl)c1
2008,O=C(NNS(=O)(=O)c1ccc(Br)cc1)c1c(O)c2ccccc2[nH]c1=O
2009,O=C(NNS(=O)(=O)c1ccc(Cl)cc1)c1c(O)c2ccccc2[nH]c1=O
2010,Cc1ccc2[nH]c(=O)c(C=NNC(=O)c3ccccc3)c(O)c2c1
2012,CC(=NNC(=O)c1cccc(C)c1)c1ccc2ccccc2c1O
2013,CC(=NNC(=O)c1ccccc1O)c1ccc2ccccc2c1O
2017,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
2025,COCC1CCC2C1=CC1(C)C(=C(C(C)COC(C)=O)CC1O)C(O)C(O)C2C
2026,COCC1CCC2C1=CC1(C)C(=C(C(C)C)CC1O)C(O)C(O)C2C
2036,CC(=O)N1c2ccccc2N(C(=O)c2ccco2)CC1C
2044,CC(=O)N1c2ccccc2N(C(=O)C2CCCC2)CC1C
2046,CC(=O)N1c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2N(C(=O)OC(C)C)CC1C
2049,CC(=O)N1c2ccccc2N(C(=O)c2ccccc2)CC1C
1954,N#Cc1c(-c2cc(C(F)(F)F)ccc2Cl)cc(-c2cc(Cl)ccc2O)[nH]c1=O
534,CNC(C)C(=O)NC(C(=O)N1CCCC1CNC(=O)c1cccc2ccccc12)C(C)(C)C
2470,NC(=O)c1cccc2c1-c1ccccc1C2=O
100,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)cc1C
64,CCCC(=C1SC(=S)N(C(Cc2ccccc2)C(=O)O)C1=O)c1ccccc1
391,CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)C(=O)c1cccc(SC(F)(F)F)c1
123,CC(N)C(=O)NC(C(=O)N1CCCC1C(=O)NC1CCCc2ccccc21)C(C)(C)C
18,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1cccnc1Cl
403,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)c(F)c1
465,CC(N)c1ncc(C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)O)o1
180,CC(C)CCNC(=O)c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1
245,CN(C)c1cccc(Sc2ccc(C=CC(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)c1
463,COC(=O)C(Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CC1CCCN(C(=N)N)C1
4,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1Br
49,CC(N)C(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1
318,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)C1(C)Cc1ccc(Br)cc1
439,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1cccc(Cl)c1Cl
456,Cc1oc2c(CC(C)C)c(O)c(O)c(O)c2c(=O)c1-c1ccccc1
198,C=C(NC1CCC2CCC(C(=O)NCc3ccccc3)N2C1=O)C(N)CC
75,COCCCNc1nc(-c2ccc(Sc3ccccc3C(C)C)c(C(F)(F)F)c2)cs1
5,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)cc1
281,CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)C(=O)c1cccc(S(=O)(=O)C(F)(F)F)c1
22,Nc1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c(Cl)c1
136,CC(C)c1ccccc1Sc1ccc(C2CC2C(=O)NCCCC(=O)O)c(Cl)c1Cl
518,CC(N)C(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1
141,CC(C)c1ccccc1Sc1ccc(-c2cc(N(C)C(C)C)ncn2)cc1C(F)(F)F
264,Cc1cccc(Cl)c1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
378,CCC(N)C(=O)NC(C(=O)N1CCCC1C(=O)NC(c1ccccc1)c1ccccc1)C(C)C
352,CCC(N)C(=O)NC1CCC2CCC(C(=O)NCc3ccccc3)N2C1=O
343,CC(C)(C)CC1NC(C(=O)NCCC(O)CO)C(c2ccc(F)c(Cl)c2)C1(C#N)c1ccc(Cl)cc1F
365,COc1ccc(Br)c(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c1
135,CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)C(=O)c1ccc(SC(F)(F)F)cc1
267,CC(N)C(=O)Nc1nc2c(s1)CCc1ccccc1-2
1506,CN(C)CCOc1ccc(CN(Cc2cccc(CNS(=O)(=O)c3cc(Cl)cc(Cl)c3O)c2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1
1502,CNc1nccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)cccc12
1448,O=C(O)C(c1ccccc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1433,COC1=CC(c2cc3ccccc3[nH]2)=NC1=Cc1[nH]c(C)cc1C
1508,O=C(O)c1nc(CC2CCCC2)n(-c2cccc(Cl)c2F)c1-c1ccc(F)c(Cl)c1
440,Cc1ccc(Nc2nccc(-c3ccnc(N4CCN(CCN)CC4)c3)n2)cc1Cl
1498,CNC(=O)C(Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2ccc(O)c(OC)c2)C(CC(C)C)C1=O
2271,O=C(CCn1c(=O)c2cccn2c2cccnc21)NCCCN1CCCC1
1501,CCCCN(CCCC)C(=O)c1nn(-c2ccccc2C(=O)N2Cc3ccccc3CC2CO)c(C)c1Cl
1500,CC(N)C(=O)Nc1nc(-c2ccc(Cc3ccccc3)cc2)c(-c2ccccc2)s1
1510,CCn1cc(C(=O)C(=O)N2CCN(C(=O)c3ccccc3)CC2)c2ccccc21
1495,CC(C)C1=C(C(=O)N(C)C)SC2=NC(C)(c3cccc(Cl)c3)C(c3ccc(Cl)cc3)N21
2269,COC(=O)C(C)C1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21
1516,CC(Oc1cccc2ccccc12)C(=O)N1CCN(C(=O)c2ccccc2)CC1C
1518,CC(=O)Oc1ccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c2c1
1519,CNC(=O)c1nccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)cccc12
1521,CNc1nc(NCc2ccc(NC(=O)c3ccc(F)cc3)cc2)c2c(C)cccc2n1
437,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2ccc(Cl)cc12
1524,CC(C)c1ccccc1Sc1ccc(-c2cc(NCCCn3ccnc3)ncn2)cc1C(F)(F)F
74,CN(C)CCCC(O)(c1ccccc1)c1cccc(OCc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1
1527,COc1ccc(C#N)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12
436,O=S(=O)(NCc1cccc(CN(Cc2ccccc2SC(F)(F)F)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)c1cc(Cl)cc(Cl)c1O
1530,CCC(NC(=O)C(C)NC)C(=O)N1CCC2NCC(c3c[nH]c4cc(F)ccc34)C21
1531,Cc1ccc2ccc(C(Nc3ccccc3)c3ccccc3)c(O)c2n1
1509,CC(C)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O
441,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2ccc(C)cc2n1
70,CCC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccc(F)c12
1490,COc1cccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12
1450,O=C1Nc2cc(Cl)ccc2C1(Cc1cccc(Cl)c1)Nc1cccc(OC(F)F)c1
1451,CC(c1ccc(C(F)(F)F)cc1)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1
1444,NS(=O)(=O)c1ccc(CNC(=O)c2ccc(CN(Cc3ccc(F)cc3)S(=O)(=O)c3cc(Cl)cc(Cl)c3O)cc2)cc1
1452,NC(=O)c1nc(-c2ccccc2F)n(-c2cccc(Cl)c2)c1-c1cccc(Cl)c1
1442,O=C(NCc1cccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)c1cc(O)nc(O)c1
1441,C#Cc1ccc2c(c1)C(=O)N(C(C(=O)O)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2
1458,CCOc1ccc(N=C(c2nnn[nH]2)c2c(O)c3ccccc3n(C)c2=O)cc1
1462,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O
1464,O=C(O)c1nc(C2CCCCC2)n(-c2cccc(Cl)c2F)c1-c1cc(Cl)c(F)cc1F
2281,CCC(C1CCCO1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
1436,CC(C)c1ccc(C(C(=O)O)N2C(=O)c3cc(I)ccc3NC(=O)C2c2ccc(Cl)cc2)cc1
1467,O=C1C2CC(OCc3ccc(Br)cc3)CN2C(=O)N1c1cc(Cl)cc(Cl)c1
66,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(Br)ccc(OC(F)(F)F)c12
533,O=C(O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(CCO)ccc2NC(=O)C1c1ccc(Cl)cc1
1435,O=C(O)CCNC(=O)C(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1
1472,COc1cc(NC(=O)c2cc3nc(-c4ccco4)cc(C(F)(F)Cl)n3n2)c(C(C)=O)cc1OC
1473,O=C(O)CN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21
1474,CNC(C)C(=O)NC(COC)C(=O)N1CCC2C1C(c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O
1475,c1cc(Nc2ccc(Nc3ccc4c(c3)CCN4)cc2)ccn1
1533,CNC(=O)c1nc(-c2ccccc2F)n(-c2cccc(Cl)c2)c1-c1cccc(Cl)c1
1476,Cc1ccc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c2c1
2282,CCC(c1cnco1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1
